Entity,Code,Date,Case fatality rate of COVID-19 (%) (Only observations with ≥100 cases) (%)
El Salvador,SLV,"Apr 27, 2020",2.685
El Salvador,SLV,"Apr 28, 2020",2.477
El Salvador,SLV,"Apr 29, 2020",2.609
El Salvador,SLV,"Apr 30, 2020",2.387
El Salvador,SLV,"May 1, 2020",2.358
El Salvador,SLV,"May 2, 2020",2.242
El Salvador,SLV,"May 3, 2020",2.466
El Salvador,SLV,"May 4, 2020",2.162
El Salvador,SLV,"May 5, 2020",2.215
Equatorial Guinea,GNQ,"Apr 25, 2020",0.472
Equatorial Guinea,GNQ,"Apr 26, 2020",0.467
Equatorial Guinea,GNQ,"Apr 27, 2020",0.388
Equatorial Guinea,GNQ,"Apr 28, 2020",0.388
Equatorial Guinea,GNQ,"Apr 29, 2020",0.317
Equatorial Guinea,GNQ,"Apr 30, 2020",0.317
Equatorial Guinea,GNQ,"May 1, 2020",0.317
Equatorial Guinea,GNQ,"May 2, 2020",0.317
Equatorial Guinea,GNQ,"May 3, 2020",0.317
Equatorial Guinea,GNQ,"May 4, 2020",0.317
Equatorial Guinea,GNQ,"May 5, 2020",0.635
Estonia,EST,"Mar 26, 2020",0.248
Estonia,EST,"Mar 27, 2020",0.186
Estonia,EST,"Mar 28, 2020",0.174
Estonia,EST,"Mar 29, 2020",0.156
Estonia,EST,"Mar 30, 2020",0.442
Estonia,EST,"Mar 31, 2020",0.42
Estonia,EST,"Apr 1, 2020",0.537
Estonia,EST,"Apr 2, 2020",0.642
Estonia,EST,"Apr 3, 2020",1.282
Estonia,EST,"Apr 4, 2020",1.249
Estonia,EST,"Apr 5, 2020",1.277
Estonia,EST,"Apr 6, 2020",1.367
Estonia,EST,"Apr 7, 2020",1.715
Estonia,EST,"Apr 8, 2020",1.828
Estonia,EST,"Apr 9, 2020",2.025
Estonia,EST,"Apr 10, 2020",1.988
Estonia,EST,"Apr 11, 2020",1.908
Estonia,EST,"Apr 12, 2020",1.84
Estonia,EST,"Apr 13, 2020",1.91
Estonia,EST,"Apr 14, 2020",2.102
Estonia,EST,"Apr 15, 2020",2.258
Estonia,EST,"Apr 16, 2020",2.496
Estonia,EST,"Apr 17, 2020",2.51
Estonia,EST,"Apr 18, 2020",2.605
Estonia,EST,"Apr 19, 2020",2.513
Estonia,EST,"Apr 20, 2020",2.618
Estonia,EST,"Apr 21, 2020",2.606
Estonia,EST,"Apr 22, 2020",2.771
Estonia,EST,"Apr 23, 2020",2.822
Estonia,EST,"Apr 24, 2020",2.827
Estonia,EST,"Apr 25, 2020",2.866
Estonia,EST,"Apr 26, 2020",2.813
Estonia,EST,"Apr 27, 2020",2.982
Estonia,EST,"Apr 28, 2020",3.036
Estonia,EST,"Apr 29, 2020",3.012
Estonia,EST,"Apr 30, 2020",3.001
Estonia,EST,"May 1, 2020",3.079
Estonia,EST,"May 2, 2020",3.07
Estonia,EST,"May 3, 2020",3.119
Estonia,EST,"May 4, 2020",3.235
Estonia,EST,"May 5, 2020",3.23
Ethiopia,ETH,"Apr 19, 2020",2.857
Ethiopia,ETH,"Apr 20, 2020",2.778
Ethiopia,ETH,"Apr 21, 2020",2.703
Ethiopia,ETH,"Apr 22, 2020",2.632
Ethiopia,ETH,"Apr 23, 2020",2.586
Ethiopia,ETH,"Apr 24, 2020",2.586
Ethiopia,ETH,"Apr 25, 2020",2.564
Ethiopia,ETH,"Apr 26, 2020",2.459
Ethiopia,ETH,"Apr 27, 2020",2.439
Ethiopia,ETH,"Apr 28, 2020",2.419
Ethiopia,ETH,"Apr 29, 2020",2.381
Ethiopia,ETH,"Apr 30, 2020",2.308
Ethiopia,ETH,"May 1, 2020",2.29
Ethiopia,ETH,"May 2, 2020",2.256
Ethiopia,ETH,"May 3, 2020",2.256
Ethiopia,ETH,"May 4, 2020",2.222
Ethiopia,ETH,"May 5, 2020",2.143
Europe,,"Feb 23, 2020",2.459
Europe,,"Feb 24, 2020",1.676
Europe,,"Feb 25, 2020",2.527
Europe,,"Feb 26, 2020",3.141
Europe,,"Feb 27, 2020",2.917
Europe,,"Feb 28, 2020",2.32
Europe,,"Feb 29, 2020",2.054
Europe,,"Mar 1, 2020",2.034
Europe,,"Mar 2, 2020",1.725
Europe,,"Mar 3, 2020",2.073
Europe,,"Mar 4, 2020",2.529
Europe,,"Mar 5, 2020",2.638
Europe,,"Mar 6, 2020",2.822
Europe,,"Mar 7, 2020",2.858
Europe,,"Mar 8, 2020",2.671
Europe,,"Mar 9, 2020",3.324
Europe,,"Mar 10, 2020",3.48
Europe,,"Mar 11, 2020",3.976
Europe,,"Mar 12, 2020",4.158
Europe,,"Mar 13, 2020",4.09
Europe,,"Mar 14, 2020",4.182
Europe,,"Mar 15, 2020",3.905
Europe,,"Mar 16, 2020",4.316
Europe,,"Mar 17, 2020",4.352
Europe,,"Mar 18, 2020",4.558
Europe,,"Mar 19, 2020",4.738
Europe,,"Mar 20, 2020",4.605
Europe,,"Mar 21, 2020",4.733
Europe,,"Mar 22, 2020",4.971
Europe,,"Mar 23, 2020",5.16
Europe,,"Mar 24, 2020",5.287
Europe,,"Mar 25, 2020",5.567
Europe,,"Mar 26, 2020",5.763
Europe,,"Mar 27, 2020",5.84
Europe,,"Mar 28, 2020",6.056
Europe,,"Mar 29, 2020",6.232
Europe,,"Mar 30, 2020",6.408
Europe,,"Mar 31, 2020",6.664
Europe,,"Apr 1, 2020",6.861
Europe,,"Apr 2, 2020",7.047
Europe,,"Apr 3, 2020",7.268
Europe,,"Apr 4, 2020",7.698
Europe,,"Apr 5, 2020",7.936
Europe,,"Apr 6, 2020",8.026
Europe,,"Apr 7, 2020",8.216
Europe,,"Apr 8, 2020",8.623
Europe,,"Apr 9, 2020",8.76
Europe,,"Apr 10, 2020",8.99
Europe,,"Apr 11, 2020",9.165
Europe,,"Apr 12, 2020",9.205
Europe,,"Apr 13, 2020",9.265
Europe,,"Apr 14, 2020",9.367
Europe,,"Apr 15, 2020",9.496
Europe,,"Apr 16, 2020",9.704
Europe,,"Apr 17, 2020",9.833
Europe,,"Apr 18, 2020",9.934
Europe,,"Apr 19, 2020",10.054
Europe,,"Apr 20, 2020",10.029
Europe,,"Apr 21, 2020",10.039
Europe,,"Apr 22, 2020",10.146
Europe,,"Apr 23, 2020",10.198
Europe,,"Apr 24, 2020",10.231
Europe,,"Apr 25, 2020",10.247
Europe,,"Apr 26, 2020",10.28
Europe,,"Apr 27, 2020",10.214
Europe,,"Apr 28, 2020",10.237
Europe,,"Apr 29, 2020",10.29
Europe,,"Apr 30, 2020",10.331
Europe,,"May 1, 2020",10.311
Europe,,"May 2, 2020",10.279
Europe,,"May 3, 2020",10.245
Europe,,"May 4, 2020",10.16
Europe,,"May 5, 2020",10.112
European Union,,"Feb 23, 2020",2.5
European Union,,"Feb 24, 2020",1.695
European Union,,"Feb 25, 2020",2.545
European Union,,"Feb 26, 2020",3.166
European Union,,"Feb 27, 2020",2.947
European Union,,"Feb 28, 2020",2.369
European Union,,"Feb 29, 2020",2.1
European Union,,"Mar 1, 2020",2.089
European Union,,"Mar 2, 2020",1.726
European Union,,"Mar 3, 2020",2.095
European Union,,"Mar 4, 2020",2.582
European Union,,"Mar 5, 2020",2.722
European Union,,"Mar 6, 2020",2.914
European Union,,"Mar 7, 2020",2.997
European Union,,"Mar 8, 2020",2.803
European Union,,"Mar 9, 2020",3.48
European Union,,"Mar 10, 2020",3.622
European Union,,"Mar 11, 2020",4.168
European Union,,"Mar 12, 2020",4.385
European Union,,"Mar 13, 2020",4.315
European Union,,"Mar 14, 2020",4.399
European Union,,"Mar 15, 2020",4.114
European Union,,"Mar 16, 2020",4.599
European Union,,"Mar 17, 2020",4.6
European Union,,"Mar 18, 2020",4.819
European Union,,"Mar 19, 2020",4.999
European Union,,"Mar 20, 2020",4.855
European Union,,"Mar 21, 2020",4.996
European Union,,"Mar 22, 2020",5.255
European Union,,"Mar 23, 2020",5.472
European Union,,"Mar 24, 2020",5.607
European Union,,"Mar 25, 2020",5.893
European Union,,"Mar 26, 2020",6.098
European Union,,"Mar 27, 2020",6.152
European Union,,"Mar 28, 2020",6.381
European Union,,"Mar 29, 2020",6.559
European Union,,"Mar 30, 2020",6.747
European Union,,"Mar 31, 2020",7.014
European Union,,"Apr 1, 2020",7.199
European Union,,"Apr 2, 2020",7.402
European Union,,"Apr 3, 2020",7.635
European Union,,"Apr 4, 2020",8.097
European Union,,"Apr 5, 2020",8.347
European Union,,"Apr 6, 2020",8.45
European Union,,"Apr 7, 2020",8.66
European Union,,"Apr 8, 2020",9.098
European Union,,"Apr 9, 2020",9.244
European Union,,"Apr 10, 2020",9.501
European Union,,"Apr 11, 2020",9.706
European Union,,"Apr 12, 2020",9.762
European Union,,"Apr 13, 2020",9.847
European Union,,"Apr 14, 2020",9.984
European Union,,"Apr 15, 2020",10.14
European Union,,"Apr 16, 2020",10.4
European Union,,"Apr 17, 2020",10.57
European Union,,"Apr 18, 2020",10.718
European Union,,"Apr 19, 2020",10.889
European Union,,"Apr 20, 2020",10.91
European Union,,"Apr 21, 2020",10.969
European Union,,"Apr 22, 2020",11.131
European Union,,"Apr 23, 2020",11.229
European Union,,"Apr 24, 2020",11.303
European Union,,"Apr 25, 2020",11.363
European Union,,"Apr 26, 2020",11.452
European Union,,"Apr 27, 2020",11.431
European Union,,"Apr 28, 2020",11.507
European Union,,"Apr 29, 2020",11.617
European Union,,"Apr 30, 2020",11.707
European Union,,"May 1, 2020",11.732
European Union,,"May 2, 2020",11.761
European Union,,"May 3, 2020",11.795
European Union,,"May 4, 2020",11.783
European Union,,"May 5, 2020",11.809
Finland,FIN,"Mar 22, 2020",0.192
Finland,FIN,"Mar 23, 2020",0.16
Finland,FIN,"Mar 24, 2020",0.143
Finland,FIN,"Mar 25, 2020",0.126
Finland,FIN,"Mar 26, 2020",0.341
Finland,FIN,"Mar 27, 2020",0.418
Finland,FIN,"Mar 28, 2020",0.683
Finland,FIN,"Mar 29, 2020",0.739
Finland,FIN,"Mar 30, 2020",0.903
Finland,FIN,"Mar 31, 2020",0.99
Finland,FIN,"Apr 1, 2020",1.228
Finland,FIN,"Apr 2, 2020",1.176
Finland,FIN,"Apr 3, 2020",1.252
Finland,FIN,"Apr 4, 2020",1.238
Finland,FIN,"Apr 5, 2020",1.328
Finland,FIN,"Apr 6, 2020",1.401
Finland,FIN,"Apr 7, 2020",1.241
Finland,FIN,"Apr 8, 2020",1.473
Finland,FIN,"Apr 9, 2020",1.608
Finland,FIN,"Apr 10, 2020",1.612
Finland,FIN,"Apr 11, 2020",1.733
Finland,FIN,"Apr 12, 2020",1.687
Finland,FIN,"Apr 13, 2020",1.883
Finland,FIN,"Apr 14, 2020",1.926
Finland,FIN,"Apr 15, 2020",2.025
Finland,FIN,"Apr 16, 2020",2.224
Finland,FIN,"Apr 17, 2020",2.226
Finland,FIN,"Apr 18, 2020",2.35
Finland,FIN,"Apr 19, 2020",2.445
Finland,FIN,"Apr 20, 2020",2.485
Finland,FIN,"Apr 21, 2020",2.534
Finland,FIN,"Apr 22, 2020",3.513
Finland,FIN,"Apr 23, 2020",3.609
Finland,FIN,"Apr 24, 2020",4.015
Finland,FIN,"Apr 25, 2020",4.027
Finland,FIN,"Apr 26, 2020",4.156
Finland,FIN,"Apr 27, 2020",4.152
Finland,FIN,"Apr 28, 2020",4.111
Finland,FIN,"Apr 29, 2020",4.198
Finland,FIN,"Apr 30, 2020",4.199
Finland,FIN,"May 1, 2020",4.224
Finland,FIN,"May 2, 2020",4.316
Finland,FIN,"May 3, 2020",4.248
Finland,FIN,"May 4, 2020",4.378
Finland,FIN,"May 5, 2020",4.505
France,FRA,"Mar 1, 2020",2
France,FRA,"Mar 2, 2020",1.538
France,FRA,"Mar 3, 2020",1.685
France,FRA,"Mar 4, 2020",1.887
France,FRA,"Mar 5, 2020",1.404
France,FRA,"Mar 6, 2020",1.655
France,FRA,"Mar 7, 2020",1.468
France,FRA,"Mar 8, 2020",1.397
France,FRA,"Mar 9, 2020",1.687
France,FRA,"Mar 10, 2020",2.125
France,FRA,"Mar 11, 2020",1.85
France,FRA,"Mar 12, 2020",2.104
France,FRA,"Mar 13, 2020",2.121
France,FRA,"Mar 14, 2020",2.158
France,FRA,"Mar 15, 2020",2.023
France,FRA,"Mar 16, 2020",2.342
France,FRA,"Mar 17, 2020",2.231
France,FRA,"Mar 18, 2020",2.264
France,FRA,"Mar 19, 2020",2.671
France,FRA,"Mar 20, 2020",3.383
France,FRA,"Mar 21, 2020",3.568
France,FRA,"Mar 22, 2020",3.887
France,FRA,"Mar 23, 2020",4.208
France,FRA,"Mar 24, 2020",4.331
France,FRA,"Mar 25, 2020",4.932
France,FRA,"Mar 26, 2020",5.275
France,FRA,"Mar 27, 2020",5.817
France,FRA,"Mar 28, 2020",6.052
France,FRA,"Mar 29, 2020",6.158
France,FRA,"Mar 30, 2020",6.487
France,FRA,"Mar 31, 2020",6.788
France,FRA,"Apr 1, 2020",6.758
France,FRA,"Apr 2, 2020",7.075
France,FRA,"Apr 3, 2020",7.619
France,FRA,"Apr 4, 2020",10.114
France,FRA,"Apr 5, 2020",11.02
France,FRA,"Apr 6, 2020",11.462
France,FRA,"Apr 7, 2020",11.979
France,FRA,"Apr 8, 2020",13.213
France,FRA,"Apr 9, 2020",13.247
France,FRA,"Apr 10, 2020",14.143
France,FRA,"Apr 11, 2020",14.554
France,FRA,"Apr 12, 2020",14.748
France,FRA,"Apr 13, 2020",15.087
France,FRA,"Apr 14, 2020",15.261
France,FRA,"Apr 15, 2020",15.186
France,FRA,"Apr 16, 2020",16.164
France,FRA,"Apr 17, 2020",16.463
France,FRA,"Apr 18, 2020",17.099
France,FRA,"Apr 19, 2020",17.28
France,FRA,"Apr 20, 2020",17.511
France,FRA,"Apr 21, 2020",17.674
France,FRA,"Apr 22, 2020",17.725
France,FRA,"Apr 23, 2020",17.91
France,FRA,"Apr 24, 2020",18.092
France,FRA,"Apr 25, 2020",18.148
France,FRA,"Apr 26, 2020",18.22
France,FRA,"Apr 27, 2020",18.347
France,FRA,"Apr 28, 2020",18.52
France,FRA,"Apr 29, 2020",18.654
France,FRA,"Apr 30, 2020",18.753
France,FRA,"May 1, 2020",18.811
France,FRA,"May 2, 2020",18.892
France,FRA,"May 3, 2020",18.904
France,FRA,"May 4, 2020",18.962
France,FRA,"May 5, 2020",19.112
Gabon,GAB,"Apr 18, 2020",0.926
Gabon,GAB,"Apr 19, 2020",0.917
Gabon,GAB,"Apr 20, 2020",0.917
Gabon,GAB,"Apr 21, 2020",0.833
Gabon,GAB,"Apr 22, 2020",0.641
Gabon,GAB,"Apr 23, 2020",0.602
Gabon,GAB,"Apr 24, 2020",1.198
Gabon,GAB,"Apr 25, 2020",1.744
Gabon,GAB,"Apr 26, 2020",1.705
Gabon,GAB,"Apr 27, 2020",1.705
Gabon,GAB,"Apr 28, 2020",1.422
Gabon,GAB,"Apr 29, 2020",1.261
Gabon,GAB,"Apr 30, 2020",1.087
Gabon,GAB,"May 1, 2020",1.087
Gabon,GAB,"May 2, 2020",1.299
Gabon,GAB,"May 3, 2020",1.493
Gabon,GAB,"May 4, 2020",1.493
Gabon,GAB,"May 5, 2020",1.635
Georgia,GEO,"Apr 6, 2020",1.149
Georgia,GEO,"Apr 7, 2020",1.064
Georgia,GEO,"Apr 8, 2020",1.531
Georgia,GEO,"Apr 9, 2020",1.422
Georgia,GEO,"Apr 10, 2020",1.376
Georgia,GEO,"Apr 11, 2020",1.282
Georgia,GEO,"Apr 12, 2020",1.24
Georgia,GEO,"Apr 13, 2020",1.167
Georgia,GEO,"Apr 14, 2020",1.103
Georgia,GEO,"Apr 15, 2020",1
Georgia,GEO,"Apr 16, 2020",0.98
Georgia,GEO,"Apr 17, 2020",0.862
Georgia,GEO,"Apr 18, 2020",0.811
Georgia,GEO,"Apr 19, 2020",1.031
Georgia,GEO,"Apr 20, 2020",1.015
Georgia,GEO,"Apr 21, 2020",0.995
Georgia,GEO,"Apr 22, 2020",0.98
Georgia,GEO,"Apr 23, 2020",1.202
Georgia,GEO,"Apr 24, 2020",1.176
Georgia,GEO,"Apr 25, 2020",1.126
Georgia,GEO,"Apr 26, 2020",1.096
Georgia,GEO,"Apr 27, 2020",1.235
Georgia,GEO,"Apr 28, 2020",1.207
Georgia,GEO,"Apr 29, 2020",1.174
Georgia,GEO,"Apr 30, 2020",1.161
Georgia,GEO,"May 1, 2020",1.113
Georgia,GEO,"May 2, 2020",1.375
Georgia,GEO,"May 3, 2020",1.375
Georgia,GEO,"May 4, 2020",1.528
Georgia,GEO,"May 5, 2020",1.518
Germany,DEU,"Mar 10, 2020",0.176
Germany,DEU,"Mar 11, 2020",0.154
Germany,DEU,"Mar 12, 2020",0.191
Germany,DEU,"Mar 13, 2020",0.211
Germany,DEU,"Mar 14, 2020",0.163
Germany,DEU,"Mar 15, 2020",0.211
Germany,DEU,"Mar 16, 2020",0.248
Germany,DEU,"Mar 17, 2020",0.216
Germany,DEU,"Mar 18, 2020",0.182
Germany,DEU,"Mar 19, 2020",0.159
Germany,DEU,"Mar 20, 2020",0.304
Germany,DEU,"Mar 21, 2020",0.247
Germany,DEU,"Mar 22, 2020",0.312
Germany,DEU,"Mar 23, 2020",0.379
Germany,DEU,"Mar 24, 2020",0.431
Germany,DEU,"Mar 25, 2020",0.472
Germany,DEU,"Mar 26, 2020",0.542
Germany,DEU,"Mar 27, 2020",0.598
Germany,DEU,"Mar 28, 2020",0.669
Germany,DEU,"Mar 29, 2020",0.74
Germany,DEU,"Mar 30, 2020",0.794
Germany,DEU,"Mar 31, 2020",0.942
Germany,DEU,"Apr 1, 2020",1.087
Germany,DEU,"Apr 2, 2020",1.186
Germany,DEU,"Apr 3, 2020",1.276
Germany,DEU,"Apr 4, 2020",1.35
Germany,DEU,"Apr 5, 2020",1.463
Germany,DEU,"Apr 6, 2020",1.503
Germany,DEU,"Apr 7, 2020",1.62
Germany,DEU,"Apr 8, 2020",1.803
Germany,DEU,"Apr 9, 2020",1.947
Germany,DEU,"Apr 10, 2020",2.09
Germany,DEU,"Apr 11, 2020",2.162
Germany,DEU,"Apr 12, 2020",2.219
Germany,DEU,"Apr 13, 2020",2.275
Germany,DEU,"Apr 14, 2020",2.373
Germany,DEU,"Apr 15, 2020",2.55
Germany,DEU,"Apr 16, 2020",2.736
Germany,DEU,"Apr 17, 2020",2.89
Germany,DEU,"Apr 18, 2020",2.99
Germany,DEU,"Apr 19, 2020",3.069
Germany,DEU,"Apr 20, 2020",3.109
Germany,DEU,"Apr 21, 2020",3.205
Germany,DEU,"Apr 22, 2020",3.349
Germany,DEU,"Apr 23, 2020",3.441
Germany,DEU,"Apr 24, 2020",3.538
Germany,DEU,"Apr 25, 2020",3.608
Germany,DEU,"Apr 26, 2020",3.658
Germany,DEU,"Apr 27, 2020",3.705
Germany,DEU,"Apr 28, 2020",3.782
Germany,DEU,"Apr 29, 2020",3.879
Germany,DEU,"Apr 30, 2020",3.952
Germany,DEU,"May 1, 2020",3.952
Germany,DEU,"May 2, 2020",4.066
Germany,DEU,"May 3, 2020",4.092
Germany,DEU,"May 4, 2020",4.101
Germany,DEU,"May 5, 2020",4.169
Ghana,GHA,"Mar 27, 2020",2.273
Ghana,GHA,"Mar 28, 2020",2.19
Ghana,GHA,"Mar 29, 2020",3.546
Ghana,GHA,"Mar 30, 2020",3.289
Ghana,GHA,"Mar 31, 2020",3.289
Ghana,GHA,"Apr 1, 2020",3.289
Ghana,GHA,"Apr 2, 2020",2.564
Ghana,GHA,"Apr 3, 2020",2.451
Ghana,GHA,"Apr 4, 2020",2.439
Ghana,GHA,"Apr 5, 2020",2.336
Ghana,GHA,"Apr 6, 2020",2.336
Ghana,GHA,"Apr 7, 2020",1.742
Ghana,GHA,"Apr 8, 2020",1.742
Ghana,GHA,"Apr 9, 2020",1.917
Ghana,GHA,"Apr 10, 2020",1.587
Ghana,GHA,"Apr 11, 2020",1.587
Ghana,GHA,"Apr 12, 2020",1.961
Ghana,GHA,"Apr 13, 2020",1.413
Ghana,GHA,"Apr 14, 2020",1.413
Ghana,GHA,"Apr 15, 2020",1.258
Ghana,GHA,"Apr 16, 2020",1.248
Ghana,GHA,"Apr 17, 2020",1.248
Ghana,GHA,"Apr 18, 2020",1.248
Ghana,GHA,"Apr 19, 2020",1.079
Ghana,GHA,"Apr 20, 2020",0.864
Ghana,GHA,"Apr 21, 2020",0.864
Ghana,GHA,"Apr 22, 2020",0.864
Ghana,GHA,"Apr 23, 2020",0.78
Ghana,GHA,"Apr 24, 2020",0.78
Ghana,GHA,"Apr 25, 2020",0.782
Ghana,GHA,"Apr 26, 2020",0.782
Ghana,GHA,"Apr 27, 2020",0.71
Ghana,GHA,"Apr 28, 2020",0.71
Ghana,GHA,"Apr 29, 2020",0.958
Ghana,GHA,"Apr 30, 2020",0.958
Ghana,GHA,"May 1, 2020",0.82
Ghana,GHA,"May 2, 2020",0.82
Ghana,GHA,"May 3, 2020",0.83
Ghana,GHA,"May 4, 2020",0.83
Ghana,GHA,"May 5, 2020",0.662
Greece,GRC,"Mar 13, 2020",0.752
Greece,GRC,"Mar 14, 2020",0.526
Greece,GRC,"Mar 15, 2020",1.316
Greece,GRC,"Mar 16, 2020",1.208
Greece,GRC,"Mar 17, 2020",1.136
Greece,GRC,"Mar 18, 2020",1.292
Greece,GRC,"Mar 19, 2020",1.196
Greece,GRC,"Mar 20, 2020",1.078
Greece,GRC,"Mar 21, 2020",1.616
Greece,GRC,"Mar 22, 2020",2.453
Greece,GRC,"Mar 23, 2020",2.404
Greece,GRC,"Mar 24, 2020",2.446
Greece,GRC,"Mar 25, 2020",2.692
Greece,GRC,"Mar 26, 2020",2.68
Greece,GRC,"Mar 27, 2020",2.915
Greece,GRC,"Mar 28, 2020",2.899
Greece,GRC,"Mar 29, 2020",3.016
Greece,GRC,"Mar 30, 2020",3.287
Greece,GRC,"Mar 31, 2020",3.548
Greece,GRC,"Apr 1, 2020",3.729
Greece,GRC,"Apr 2, 2020",3.636
Greece,GRC,"Apr 3, 2020",3.501
Greece,GRC,"Apr 4, 2020",3.658
Greece,GRC,"Apr 5, 2020",4.065
Greece,GRC,"Apr 6, 2020",4.207
Greece,GRC,"Apr 7, 2020",4.501
Greece,GRC,"Apr 8, 2020",4.421
Greece,GRC,"Apr 9, 2020",4.406
Greece,GRC,"Apr 10, 2020",4.399
Greece,GRC,"Apr 11, 2020",4.475
Greece,GRC,"Apr 12, 2020",4.469
Greece,GRC,"Apr 13, 2020",4.636
Greece,GRC,"Apr 14, 2020",4.615
Greece,GRC,"Apr 15, 2020",4.654
Greece,GRC,"Apr 16, 2020",4.653
Greece,GRC,"Apr 17, 2020",4.758
Greece,GRC,"Apr 18, 2020",4.758
Greece,GRC,"Apr 19, 2020",4.758
Greece,GRC,"Apr 20, 2020",4.922
Greece,GRC,"Apr 21, 2020",5.167
Greece,GRC,"Apr 22, 2020",5.04
Greece,GRC,"Apr 23, 2020",5.025
Greece,GRC,"Apr 24, 2020",5.075
Greece,GRC,"Apr 25, 2020",5.221
Greece,GRC,"Apr 26, 2020",5.188
Greece,GRC,"Apr 27, 2020",5.188
Greece,GRC,"Apr 28, 2020",5.367
Greece,GRC,"Apr 29, 2020",5.367
Greece,GRC,"Apr 30, 2020",5.396
Greece,GRC,"May 1, 2020",5.403
Greece,GRC,"May 2, 2020",5.403
Greece,GRC,"May 3, 2020",5.458
Greece,GRC,"May 4, 2020",5.484
Greece,GRC,"May 5, 2020",5.547
Guam,GUM,"Apr 6, 2020",3.636
Guam,GUM,"Apr 7, 2020",3.571
Guam,GUM,"Apr 8, 2020",3.306
Guam,GUM,"Apr 9, 2020",3.2
Guam,GUM,"Apr 10, 2020",3.125
Guam,GUM,"Apr 11, 2020",3.077
Guam,GUM,"Apr 12, 2020",3.759
Guam,GUM,"Apr 13, 2020",3.759
Guam,GUM,"Apr 14, 2020",3.731
Guam,GUM,"Apr 15, 2020",3.704
Guam,GUM,"Apr 16, 2020",3.704
Guam,GUM,"Apr 17, 2020",3.704
Guam,GUM,"Apr 18, 2020",3.676
Guam,GUM,"Apr 19, 2020",3.676
Guam,GUM,"Apr 20, 2020",3.676
Guam,GUM,"Apr 21, 2020",3.676
Guam,GUM,"Apr 22, 2020",3.676
Guam,GUM,"Apr 23, 2020",3.65
Guam,GUM,"Apr 24, 2020",3.571
Guam,GUM,"Apr 25, 2020",3.546
Guam,GUM,"Apr 26, 2020",3.546
Guam,GUM,"Apr 27, 2020",3.521
Guam,GUM,"Apr 28, 2020",3.472
Guam,GUM,"Apr 29, 2020",3.448
Guam,GUM,"Apr 30, 2020",3.448
Guam,GUM,"May 1, 2020",3.425
Guam,GUM,"May 2, 2020",3.425
Guam,GUM,"May 3, 2020",3.378
Guam,GUM,"May 4, 2020",3.356
Guam,GUM,"May 5, 2020",3.356
Guatemala,GTM,"Apr 10, 2020",2.381
Guatemala,GTM,"Apr 11, 2020",2.19
Guatemala,GTM,"Apr 12, 2020",1.961
Guatemala,GTM,"Apr 13, 2020",3.205
Guatemala,GTM,"Apr 14, 2020",2.994
Guatemala,GTM,"Apr 15, 2020",2.778
Guatemala,GTM,"Apr 16, 2020",2.551
Guatemala,GTM,"Apr 17, 2020",3.271
Guatemala,GTM,"Apr 18, 2020",2.979
Guatemala,GTM,"Apr 19, 2020",2.724
Guatemala,GTM,"Apr 20, 2020",2.422
Guatemala,GTM,"Apr 21, 2020",2.381
Guatemala,GTM,"Apr 22, 2020",2.532
Guatemala,GTM,"Apr 23, 2020",2.924
Guatemala,GTM,"Apr 24, 2020",2.865
Guatemala,GTM,"Apr 25, 2020",2.558
Guatemala,GTM,"Apr 26, 2020",2.748
Guatemala,GTM,"Apr 27, 2020",3
Guatemala,GTM,"Apr 28, 2020",2.83
Guatemala,GTM,"Apr 29, 2020",2.873
Guatemala,GTM,"Apr 30, 2020",2.735
Guatemala,GTM,"May 1, 2020",2.671
Guatemala,GTM,"May 2, 2020",2.484
Guatemala,GTM,"May 3, 2020",2.471
Guatemala,GTM,"May 4, 2020",2.418
Guatemala,GTM,"May 5, 2020",2.603
Guernsey,GGY,"Apr 4, 2020",1.754
Guernsey,GGY,"Apr 5, 2020",1.471
Guernsey,GGY,"Apr 6, 2020",1.948
Guernsey,GGY,"Apr 7, 2020",2.424
Guernsey,GGY,"Apr 8, 2020",2.41
Guernsey,GGY,"Apr 9, 2020",2.762
Guernsey,GGY,"Apr 10, 2020",2.618
Guernsey,GGY,"Apr 11, 2020",3
Guernsey,GGY,"Apr 12, 2020",2.871
Guernsey,GGY,"Apr 13, 2020",2.752
Guernsey,GGY,"Apr 14, 2020",2.74
Guernsey,GGY,"Apr 15, 2020",3.139
Guernsey,GGY,"Apr 16, 2020",3.139
Guernsey,GGY,"Apr 17, 2020",3.846
Guernsey,GGY,"Apr 18, 2020",3.846
Guernsey,GGY,"Apr 19, 2020",3.766
Guernsey,GGY,"Apr 20, 2020",3.766
Guernsey,GGY,"Apr 21, 2020",4.184
Guernsey,GGY,"Apr 22, 2020",4.184
Guernsey,GGY,"Apr 23, 2020",4.115
Guernsey,GGY,"Apr 24, 2020",4.082
Guernsey,GGY,"Apr 25, 2020",4.49
Guernsey,GGY,"Apr 26, 2020",4.898
Guernsey,GGY,"Apr 27, 2020",5.263
Guernsey,GGY,"Apr 28, 2020",5.263
Guernsey,GGY,"Apr 29, 2020",5.263
Guernsey,GGY,"Apr 30, 2020",5.179
Guernsey,GGY,"May 1, 2020",5.179
Guernsey,GGY,"May 2, 2020",5.159
Guernsey,GGY,"May 3, 2020",5.159
Guernsey,GGY,"May 4, 2020",5.159
Guernsey,GGY,"May 5, 2020",5.159
Guinea,GIN,"Apr 16, 2020",0.248
